,start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,habit_clean,date,minutes_after_sunset,minutes_after_rat_arrival
411,2018-04-21 23:54:00,1.0,fast,2018-04-21 23:50:00,2018-04-21 23:56:00,258,0,1,4,2018-04-21 19:14:00,4.681388889,1,fast,2018-04-21,280.0,4.3
412,2018-04-21 23:55:00,19.0,fast,2018-04-21 23:50:00,2018-04-21 23:56:00,287,0,1,4,2018-04-21 19:14:00,4.689444444,1,fast,2018-04-21,281.0,4.783333333333333
413,2018-04-22 01:25:00,3.0,fast,2018-04-22 01:25:00,2018-04-22 01:26:00,0,0,1,4,2018-04-21 19:14:00,6.1875,1,fast,2018-04-22,371.0,0.0
414,2018-04-22 01:25:00,6.0,pick,2018-04-22 01:25:00,2018-04-22 01:26:00,14,0,1,4,2018-04-21 19:14:00,6.191388889,1,pick,2018-04-22,371.0,0.23333333333333334
415,2018-04-22 01:26:00,1.0,fast,2018-04-22 01:25:00,2018-04-22 01:26:00,48,0,1,4,2018-04-21 19:14:00,6.200833333,1,fast,2018-04-22,372.0,0.8
416,2018-04-22 01:49:00,7.0,bats,2018-04-22 01:48:00,2018-04-22 01:50:00,28,1,0,4,2018-04-21 19:14:00,6.583333333,1,bat,2018-04-22,395.0,0.4666666666666667
417,2018-04-22 01:49:00,1.0,pick,2018-04-22 01:48:00,2018-04-22 01:50:00,59,0,1,4,2018-04-21 19:14:00,6.591944444,1,pick,2018-04-22,395.0,0.9833333333333333
418,2018-04-22 01:50:00,16.0,bats,2018-04-22 01:48:00,2018-04-22 01:50:00,109,1,0,4,2018-04-21 19:14:00,6.605833333,1,bat,2018-04-22,396.0,1.8166666666666667
419,2018-04-22 02:13:00,11.0,pick,2018-04-22 02:13:00,2018-04-22 02:17:00,23,0,1,4,2018-04-21 19:14:00,6.989722222,1,pick,2018-04-22,419.0,0.38333333333333336
420,2018-04-22 02:15:00,18.0,pick,2018-04-22 02:13:00,2018-04-22 02:17:00,141,0,1,4,2018-04-21 19:14:00,7.0225,1,pick,2018-04-22,421.0,2.35
421,2018-04-22 02:16:00,2.0,pick,2018-04-22 02:13:00,2018-04-22 02:17:00,191,0,1,4,2018-04-21 19:14:00,7.036388889,1,pick,2018-04-22,422.0,3.183333333333333
422,2018-04-22 03:36:00,2.0,fast,2018-04-22 03:31:00,2018-04-22 03:44:00,309,0,1,4,2018-04-21 19:14:00,8.379722222,1,fast,2018-04-22,502.0,5.15
423,2018-04-22 03:39:00,1.0,fast,2018-04-22 03:31:00,2018-04-22 03:44:00,482,0,1,4,2018-04-21 19:14:00,8.427777778,1,fast,2018-04-22,505.0,8.033333333333333
424,2018-04-22 03:39:00,7.0,pick,2018-04-22 03:31:00,2018-04-22 03:44:00,501,0,1,4,2018-04-21 19:14:00,8.433055556,1,pick,2018-04-22,505.0,8.35
425,2018-04-22 03:42:00,6.0,pick,2018-04-22 03:31:00,2018-04-22 03:44:00,659,0,1,4,2018-04-21 19:14:00,8.476944444,1,pick,2018-04-22,508.0,10.983333333333333
426,2018-04-22 03:43:00,5.0,fast,2018-04-22 03:31:00,2018-04-22 03:44:00,707,0,1,4,2018-04-21 19:14:00,8.490277778,1,fast,2018-04-22,509.0,11.783333333333333
427,2018-04-22 03:43:00,2.0,fast,2018-04-22 03:31:00,2018-04-22 03:44:00,722,0,1,4,2018-04-21 19:14:00,8.494444444,1,fast,2018-04-22,509.0,12.033333333333333
428,2018-04-22 03:43:00,23.0,bat_and_rat,2018-04-22 03:31:00,2018-04-22 03:44:00,734,1,0,4,2018-04-21 19:14:00,8.497777778,1,bat_and_rat,2018-04-22,509.0,12.233333333333333
429,2018-04-22 03:44:00,13.0,pick_and_rat,2018-04-22 03:31:00,2018-04-22 03:44:00,769,1,1,4,2018-04-21 19:14:00,8.5075,1,Other,2018-04-22,510.0,12.816666666666666
430,2018-04-22 03:42:00,71.0,bat,2018-04-22 03:31:00,2018-04-22 03:44:00,666,1,0,4,2018-04-21 19:14:00,8.478888889,1,bat,2018-04-22,508.0,11.1
431,2018-04-22 05:27:00,2.0,fast,2018-04-22 05:21:00,2018-04-22 05:55:00,372,0,1,4,2018-04-21 19:14:00,10.23305556,1,fast,2018-04-22,613.0,6.2
432,2018-04-18 05:19:00,1.0,fast,2018-04-18 05:15:00,2018-04-18 05:25:00,263,0,1,4,2018-04-17 19:11:00,10.14944444,1,fast,2018-04-18,608.0,4.383333333333334
433,2018-04-28 19:08:00,0.025345863,fast,2018-04-28 19:08:00,2018-04-28 19:16:00,2,0,1,4,2018-04-28 19:19:00,-0.169166667,1,fast,2018-04-28,-11.0,0.03333333333333333
434,2018-04-28 19:10:00,0.096196,fast,2018-04-28 19:08:00,2018-04-28 19:16:00,76,0,1,4,2018-04-28 19:19:00,-0.148611111,1,fast,2018-04-28,-9.0,1.2666666666666666
435,2018-04-28 19:10:00,0.063701466,pick,2018-04-28 19:08:00,2018-04-28 19:16:00,91,0,1,4,2018-04-28 19:19:00,-0.144444444,1,pick,2018-04-28,-9.0,1.5166666666666666
436,2018-04-28 20:39:00,0.094784549,fast,2018-04-28 20:37:00,2018-04-28 20:44:00,105,0,1,4,2018-04-28 19:19:00,1.341944444,1,fast,2018-04-28,80.0,1.75
437,2018-04-28 20:40:00,0.076254237,others,2018-04-28 20:37:00,2018-04-28 20:44:00,166,1,0,4,2018-04-28 19:19:00,1.358888889,1,Other,2018-04-28,81.0,2.7666666666666666
438,2018-04-28 20:44:00,0.014184241,rat,2018-04-28 20:37:00,2018-04-28 20:44:00,383,1,0,4,2018-04-28 19:19:00,1.419166667,1,rat,2018-04-28,85.0,6.383333333333334
439,2018-04-28 21:30:00,9.0,rat,2018-04-28 21:30:00,2018-04-28 21:31:00,0,1,0,4,2018-04-28 19:19:00,2.198055556,1,rat,2018-04-28,131.0,0.0
440,2018-04-28 21:31:00,28.0,rat_and_pick,2018-04-28 21:30:00,2018-04-28 21:31:00,46,1,1,4,2018-04-28 19:19:00,2.210833333,1,rat_pick,2018-04-28,132.0,0.7666666666666667
441,2018-04-28 23:02:00,1.0,fast,2018-04-28 23:01:00,2018-04-28 23:12:00,85,0,1,4,2018-04-28 19:19:00,3.725555556,1,fast,2018-04-28,223.0,1.4166666666666667
442,2018-04-28 23:04:00,5.0,fast,2018-04-28 23:01:00,2018-04-28 23:12:00,188,0,1,4,2018-04-28 19:19:00,3.754166667,1,fast,2018-04-28,225.0,3.1333333333333333
443,2018-04-28 23:21:00,0.047647063,bat_fight,2018-04-28 23:21:00,2018-04-28 23:24:00,0,1,0,4,2018-04-28 19:19:00,4.036944444,1,bat_fight,2018-04-28,242.0,0.0
444,2018-04-28 23:22:00,0.090449811,rat,2018-04-28 23:21:00,2018-04-28 23:24:00,63,1,0,4,2018-04-28 19:19:00,4.054444444,1,rat,2018-04-28,243.0,1.05
445,2018-04-28 23:23:00,3.0,fast,2018-04-28 23:21:00,2018-04-28 23:24:00,139,0,1,4,2018-04-28 19:19:00,4.075555556,1,fast,2018-04-28,244.0,2.316666666666667
446,2018-04-28 23:24:00,14.0,pick,2018-04-28 23:21:00,2018-04-28 23:24:00,171,0,1,4,2018-04-28 19:19:00,4.084444444,1,pick,2018-04-28,245.0,2.85
447,2018-04-29 00:22:00,17.0,rat,2018-04-29 00:22:00,2018-04-29 00:27:00,28,1,0,4,2018-04-28 19:19:00,5.060833333,1,rat,2018-04-29,303.0,0.4666666666666667
448,2018-04-29 00:23:00,20.0,rat,2018-04-29 00:22:00,2018-04-29 00:27:00,82,1,0,4,2018-04-28 19:19:00,5.075833333,1,rat,2018-04-29,304.0,1.3666666666666667
449,2018-04-29 00:25:00,0.099179779,rat,2018-04-29 00:22:00,2018-04-29 00:27:00,206,1,0,4,2018-04-28 19:19:00,5.110277778,1,rat,2018-04-29,306.0,3.433333333333333
450,2018-04-29 00:27:00,11.0,pick,2018-04-29 00:22:00,2018-04-29 00:27:00,309,0,1,4,2018-04-28 19:19:00,5.138888889,1,pick,2018-04-29,308.0,5.15
451,2018-04-29 00:55:00,2.0,fast,2018-04-29 00:55:00,2018-04-29 00:56:00,8,0,1,4,2018-04-28 19:19:00,5.611111111,1,fast,2018-04-29,336.0,0.13333333333333333
452,2018-04-29 00:55:00,0.043720185,rat,2018-04-29 00:55:00,2018-04-29 00:56:00,11,1,0,4,2018-04-28 19:19:00,5.611944444,1,rat,2018-04-29,336.0,0.18333333333333332
453,2018-04-29 00:55:00,0.019372407,"157.0,2.6,349.0,159.3; 572.1,275.7,638.3,360.0",2018-04-29 00:55:00,2018-04-29 00:56:00,19,0,0,4,2018-04-28 19:19:00,5.614166667,1,Other,2018-04-29,336.0,0.31666666666666665
454,2018-04-29 00:56:00,148.50000000000136,pick_rat_bat,2018-04-29 00:55:00,2018-04-29 00:56:00,50,1,1,4,2018-04-28 19:19:00,5.622777778,1,Other,2018-04-29,337.0,0.8333333333333334
455,2018-04-29 01:03:00,2.0,rat,2018-04-29 01:02:00,2018-04-29 01:06:00,47,1,0,4,2018-04-28 19:19:00,5.735277778,1,rat,2018-04-29,344.0,0.7833333333333333
456,2018-04-29 01:03:00,6.0,rat,2018-04-29 01:02:00,2018-04-29 01:06:00,66,1,0,4,2018-04-28 19:19:00,5.740555556,1,rat,2018-04-29,344.0,1.1
457,2018-04-29 01:03:00,5.0,rat_and_bat,2018-04-29 01:02:00,2018-04-29 01:06:00,78,1,0,4,2018-04-28 19:19:00,5.743888889,1,rat_and_bat,2018-04-29,344.0,1.3
458,2018-04-29 01:03:00,3.0,fast,2018-04-29 01:02:00,2018-04-29 01:06:00,87,0,1,4,2018-04-28 19:19:00,5.746388889,1,fast,2018-04-29,344.0,1.45
459,2018-04-29 01:04:00,0.069546705,rat,2018-04-29 01:02:00,2018-04-29 01:06:00,132,1,0,4,2018-04-28 19:19:00,5.758888889,1,rat,2018-04-29,345.0,2.2
460,2018-04-29 01:04:00,0.035887407,bat,2018-04-29 01:02:00,2018-04-29 01:06:00,143,1,0,4,2018-04-28 19:19:00,5.761944444,1,bat,2018-04-29,345.0,2.3833333333333333
461,2018-04-29 01:05:00,5.0,pick,2018-04-29 01:02:00,2018-04-29 01:06:00,172,0,1,4,2018-04-28 19:19:00,5.77,1,pick,2018-04-29,346.0,2.8666666666666667
462,2018-04-29 01:05:00,6.0,fast,2018-04-29 01:02:00,2018-04-29 01:06:00,182,0,1,4,2018-04-28 19:19:00,5.772777778,1,fast,2018-04-29,346.0,3.033333333333333
463,2018-04-29 01:05:00,0.087634798,fast,2018-04-29 01:02:00,2018-04-29 01:06:00,206,0,1,4,2018-04-28 19:19:00,5.779444444,1,fast,2018-04-29,346.0,3.433333333333333
464,2018-04-29 01:05:00,3.0,fast,2018-04-29 01:02:00,2018-04-29 01:06:00,211,0,1,4,2018-04-28 19:19:00,5.780833333,1,fast,2018-04-29,346.0,3.5166666666666666
465,2018-04-29 01:20:00,0.038141769,pick,2018-04-29 01:19:00,2018-04-29 01:24:00,5,0,1,4,2018-04-28 19:19:00,6.0175,1,pick,2018-04-29,361.0,0.08333333333333333
466,2018-04-29 01:20:00,0.09694048,bat_and_pick_far,2018-04-29 01:19:00,2018-04-29 01:24:00,38,1,1,4,2018-04-28 19:19:00,6.026666667,1,Other,2018-04-29,361.0,0.6333333333333333
467,2018-04-29 01:20:00,2.0,fast,2018-04-29 01:19:00,2018-04-29 01:24:00,58,0,1,4,2018-04-28 19:19:00,6.032222222,1,fast,2018-04-29,361.0,0.9666666666666667
468,2018-04-29 01:21:00,2.0,fast,2018-04-29 01:19:00,2018-04-29 01:24:00,119,0,1,4,2018-04-28 19:19:00,6.049166667,1,fast,2018-04-29,362.0,1.9833333333333334
469,2018-04-29 01:43:00,4.0,fast,2018-04-29 01:41:00,2018-04-29 01:51:00,105,0,1,4,2018-04-28 19:19:00,6.409444444,1,fast,2018-04-29,384.0,1.75
470,2018-04-29 01:44:00,5.0,pick,2018-04-29 01:41:00,2018-04-29 01:51:00,180,0,1,4,2018-04-28 19:19:00,6.430277778,1,pick,2018-04-29,385.0,3.0
471,2018-04-29 01:44:00,3.0,fast,2018-04-29 01:41:00,2018-04-29 01:51:00,187,0,1,4,2018-04-28 19:19:00,6.432222222,1,fast,2018-04-29,385.0,3.1166666666666667
472,2018-04-29 01:45:00,5.0,pick,2018-04-29 01:41:00,2018-04-29 01:51:00,247,0,1,4,2018-04-28 19:19:00,6.448888889,1,pick,2018-04-29,386.0,4.116666666666666
473,2018-04-29 01:46:00,0.020820512,fast,2018-04-29 01:41:00,2018-04-29 01:51:00,252,0,1,4,2018-04-28 19:19:00,6.450277778,1,fast,2018-04-29,387.0,4.2
474,2018-04-29 01:48:00,9.0,bat,2018-04-29 01:41:00,2018-04-29 01:51:00,419,1,0,4,2018-04-28 19:19:00,6.496666667,1,bat,2018-04-29,389.0,6.983333333333333
475,2018-04-29 01:49:00,1.0,fast_far,2018-04-29 01:41:00,2018-04-29 01:51:00,436,0,1,4,2018-04-28 19:19:00,6.501388889,1,Other,2018-04-29,390.0,7.266666666666667
476,2018-04-29 01:51:00,21.0,pick,2018-04-29 01:41:00,2018-04-29 01:51:00,572,0,1,4,2018-04-28 19:19:00,6.539166667,1,pick,2018-04-29,392.0,9.533333333333333
477,2018-04-29 01:51:00,4.0,bat,2018-04-29 01:41:00,2018-04-29 01:51:00,592,1,0,4,2018-04-28 19:19:00,6.544722222,1,bat,2018-04-29,392.0,9.866666666666667
478,2018-04-29 02:51:00,1.0,fast,2018-04-29 02:51:00,2018-04-29 03:06:00,36,0,1,4,2018-04-28 19:19:00,7.544166667,1,fast,2018-04-29,452.0,0.6
479,2018-04-29 02:52:00,31.0,pick,2018-04-29 02:51:00,2018-04-29 03:06:00,80,0,1,4,2018-04-28 19:19:00,7.556388889,1,pick,2018-04-29,453.0,1.3333333333333333
480,2018-04-29 02:53:00,6.0,pick,2018-04-29 02:51:00,2018-04-29 03:06:00,169,0,1,4,2018-04-28 19:19:00,7.581111111,1,pick,2018-04-29,454.0,2.816666666666667
481,2018-04-29 02:58:00,2.0,bat,2018-04-29 02:51:00,2018-04-29 03:06:00,452,1,0,4,2018-04-28 19:19:00,7.659722222,1,bat,2018-04-29,459.0,7.533333333333333
482,2018-04-29 02:58:00,0.071250736,bat_and_pick,2018-04-29 02:51:00,2018-04-29 03:06:00,466,1,1,4,2018-04-28 19:19:00,7.663611111,1,bat_and_pick,2018-04-29,459.0,7.766666666666667
483,2018-04-29 02:59:00,4.0,pick,2018-04-29 02:51:00,2018-04-29 03:06:00,485,0,1,4,2018-04-28 19:19:00,7.668888889,1,pick,2018-04-29,460.0,8.083333333333334
484,2018-04-29 02:59:00,7.0,pick,2018-04-29 02:51:00,2018-04-29 03:06:00,499,0,1,4,2018-04-28 19:19:00,7.672777778,1,pick,2018-04-29,460.0,8.316666666666666
485,2018-04-29 03:04:00,3.0,fast,2018-04-29 02:51:00,2018-04-29 03:06:00,783,0,1,4,2018-04-28 19:19:00,7.751666667,1,fast,2018-04-29,465.0,13.05
486,2018-04-29 03:05:00,0.083007044,"530.0,20.0,611.0,156.0; 227.6,128.8,290.8,208.0",2018-04-29 02:51:00,2018-04-29 03:06:00,846,0,0,4,2018-04-28 19:19:00,7.769166667,1,Other,2018-04-29,466.0,14.1
487,2018-04-29 03:06:00,0.014550835,pick_and_all,2018-04-29 02:51:00,2018-04-29 03:06:00,903,1,1,4,2018-04-28 19:19:00,7.785,1,Other,2018-04-29,467.0,15.05
488,2018-04-29 03:14:00,72.0,pick_and_bat,2018-04-29 03:11:00,2018-04-29 03:15:00,211,1,1,4,2018-04-28 19:19:00,7.925833333,1,pick_bat,2018-04-29,475.0,3.5166666666666666
489,2018-04-29 03:34:00,2.0,bat,2018-04-29 03:33:00,2018-04-29 03:48:00,26,1,0,4,2018-04-28 19:19:00,8.252222222,1,bat,2018-04-29,495.0,0.43333333333333335
490,2018-04-29 03:34:00,12.0,pick,2018-04-29 03:33:00,2018-04-29 03:48:00,63,0,1,4,2018-04-28 19:19:00,8.2625,1,pick,2018-04-29,495.0,1.05
491,2018-04-29 03:40:00,0.025349973,bats,2018-04-29 03:33:00,2018-04-29 03:48:00,402,1,0,4,2018-04-28 19:19:00,8.356666667,1,bat,2018-04-29,501.0,6.7
492,2018-04-29 03:45:00,0.094601342,rat,2018-04-29 03:33:00,2018-04-29 03:48:00,708,1,0,4,2018-04-28 19:19:00,8.441666667,1,rat,2018-04-29,506.0,11.8
493,2018-04-29 03:46:00,26.0,rat_pick,2018-04-29 03:33:00,2018-04-29 03:48:00,740,1,1,4,2018-04-28 19:19:00,8.450555556,1,rat_pick,2018-04-29,507.0,12.333333333333334
494,2018-04-29 04:34:00,0.044300625,fast,2018-04-29 04:31:00,2018-04-29 04:37:00,192,0,1,4,2018-04-28 19:19:00,9.265,1,fast,2018-04-29,555.0,3.2
495,2018-04-29 04:36:00,0.09536188,fast,2018-04-29 04:31:00,2018-04-29 04:37:00,315,0,1,4,2018-04-28 19:19:00,9.299166667,1,fast,2018-04-29,557.0,5.25
496,2018-04-29 05:00:00,0.091074825,fast,2018-04-29 04:58:00,2018-04-29 05:00:00,109,0,1,4,2018-04-28 19:19:00,9.688333333,1,fast,2018-04-29,581.0,1.8166666666666667
497,2018-04-28 23:21:00,2.0,fast,2018-04-28 23:21:00,2018-04-28 23:24:00,44,0,1,4,2018-04-28 19:19:00,4.049166667,1,fast,2018-04-28,242.0,0.7333333333333333
498,2018-04-28 23:22:00,1.0,pick,2018-04-28 23:21:00,2018-04-28 23:24:00,60,0,1,4,2018-04-28 19:19:00,4.053611111,1,pick,2018-04-28,243.0,1.0
499,2018-04-28 23:22:00,80.0,rat,2018-04-28 23:21:00,2018-04-28 23:24:00,71,1,0,4,2018-04-28 19:19:00,4.056666667,1,rat,2018-04-28,243.0,1.1833333333333333
500,2018-04-29 02:51:00,67.0,bat,2018-04-29 02:51:00,2018-04-29 03:06:00,41,1,0,4,2018-04-28 19:19:00,7.545555556,1,bat,2018-04-29,452.0,0.6833333333333333
501,2018-04-29 02:52:00,1.0,fast,2018-04-29 02:51:00,2018-04-29 03:06:00,66,0,1,4,2018-04-28 19:19:00,7.5525,1,fast,2018-04-29,453.0,1.1
502,2018-04-29 03:06:00,2.0,fight,2018-04-29 02:51:00,2018-04-29 03:06:00,902,0,0,4,2018-04-28 19:19:00,7.784722222,1,Other,2018-04-29,467.0,15.033333333333333
503,2018-04-29 03:46:00,105.0,rat_and_pick,2018-04-29 03:33:00,2018-04-29 03:48:00,773,1,1,4,2018-04-28 19:19:00,8.459722222,1,rat_pick,2018-04-29,507.0,12.883333333333333
504,2018-04-29 20:43:00,0.017597713,fast,2018-04-29 20:37:00,2018-04-29 20:53:00,389,0,1,4,2018-04-29 19:19:00,1.414722222,1,fast,2018-04-29,84.0,6.483333333333333
505,2018-04-29 20:48:00,0.032534418,fast,2018-04-29 20:37:00,2018-04-29 20:53:00,695,0,1,4,2018-04-29 19:19:00,1.499722222,1,fast,2018-04-29,89.0,11.583333333333334
506,2018-04-29 20:49:00,4.0,fast,2018-04-29 20:37:00,2018-04-29 20:53:00,710,0,1,4,2018-04-29 19:19:00,1.503888889,1,fast,2018-04-29,90.0,11.833333333333334
507,2018-04-29 20:50:00,14.0,bat_rat_pick,2018-04-29 20:37:00,2018-04-29 20:53:00,759,1,1,4,2018-04-29 19:19:00,1.5175,1,Other,2018-04-29,91.0,12.65
508,2018-04-29 22:53:00,20.0,rat_and_bat,2018-04-29 22:53:00,2018-04-29 23:06:00,4,1,0,4,2018-04-29 19:19:00,3.5725,1,rat_and_bat,2018-04-29,214.0,0.06666666666666667
509,2018-04-29 22:53:00,2.0,fast,2018-04-29 22:53:00,2018-04-29 23:06:00,9,0,1,4,2018-04-29 19:19:00,3.573888889,1,fast,2018-04-29,214.0,0.15
510,2018-04-29 22:54:00,36.0,rat,2018-04-29 22:53:00,2018-04-29 23:06:00,67,1,0,4,2018-04-29 19:19:00,3.59,1,rat,2018-04-29,215.0,1.1166666666666667
511,2018-04-29 22:55:00,8.0,rat,2018-04-29 22:53:00,2018-04-29 23:06:00,144,1,0,4,2018-04-29 19:19:00,3.611388889,1,rat,2018-04-29,216.0,2.4
512,2018-04-29 22:56:00,0.097800752,rat,2018-04-29 22:53:00,2018-04-29 23:06:00,184,1,0,4,2018-04-29 19:19:00,3.6225,1,rat,2018-04-29,217.0,3.066666666666667
513,2018-04-29 23:00:00,0.063312201,bat_fight,2018-04-29 22:53:00,2018-04-29 23:06:00,428,1,0,4,2018-04-29 19:19:00,3.690277778,1,bat_fight,2018-04-29,221.0,7.133333333333334
514,2018-04-29 23:01:00,18.0,bat_pick,2018-04-29 22:53:00,2018-04-29 23:06:00,490,1,1,4,2018-04-29 19:19:00,3.7075,1,Other,2018-04-29,222.0,8.166666666666666
515,2018-04-29 23:01:00,2.0,fast,2018-04-29 22:53:00,2018-04-29 23:06:00,521,0,1,4,2018-04-29 19:19:00,3.716111111,1,fast,2018-04-29,222.0,8.683333333333334
516,2018-04-29 23:02:00,5.0,rat_and_pick,2018-04-29 22:53:00,2018-04-29 23:06:00,529,1,1,4,2018-04-29 19:19:00,3.718333333,1,rat_pick,2018-04-29,223.0,8.816666666666666
517,2018-04-29 23:06:00,0.078489345,fast,2018-04-29 22:53:00,2018-04-29 23:06:00,776,0,1,4,2018-04-29 19:19:00,3.786944444,1,fast,2018-04-29,227.0,12.933333333333334
518,2018-04-30 01:30:00,22.0,pick_bat,2018-04-30 01:26:00,2018-04-30 01:44:00,239,1,1,4,2018-04-29 19:19:00,6.196944444,1,pick_bat,2018-04-30,371.0,3.9833333333333334
519,2018-04-30 01:31:00,46.0,pick_bat,2018-04-30 01:26:00,2018-04-30 01:44:00,257,1,1,4,2018-04-29 19:19:00,6.201944444,1,pick_bat,2018-04-30,372.0,4.283333333333333
520,2018-04-30 01:31:00,9.0,pick_bat,2018-04-30 01:26:00,2018-04-30 01:44:00,290,1,1,4,2018-04-29 19:19:00,6.211111111,1,pick_bat,2018-04-30,372.0,4.833333333333333
521,2018-04-30 01:31:00,4.0,fast,2018-04-30 01:26:00,2018-04-30 01:44:00,304,0,1,4,2018-04-29 19:19:00,6.215,1,fast,2018-04-30,372.0,5.066666666666666
522,2018-04-30 01:32:00,0.085746166,rat_pick,2018-04-30 01:26:00,2018-04-30 01:44:00,315,1,1,4,2018-04-29 19:19:00,6.218055556,1,rat_pick,2018-04-30,373.0,5.25
523,2018-04-30 01:32:00,4.0,pick,2018-04-30 01:26:00,2018-04-30 01:44:00,323,0,1,4,2018-04-29 19:19:00,6.220277778,1,pick,2018-04-30,373.0,5.383333333333334
524,2018-04-30 01:33:00,0.040027684,rat,2018-04-30 01:26:00,2018-04-30 01:44:00,407,1,0,4,2018-04-29 19:19:00,6.243611111,1,rat,2018-04-30,374.0,6.783333333333333
525,2018-04-30 01:37:00,0.076567662,fast,2018-04-30 01:26:00,2018-04-30 01:44:00,633,0,1,4,2018-04-29 19:19:00,6.306388889,1,fast,2018-04-30,378.0,10.55
526,2018-04-30 01:40:00,0.072746343,bat_and_rat,2018-04-30 01:26:00,2018-04-30 01:44:00,800,1,0,4,2018-04-29 19:19:00,6.352777778,1,bat_and_rat,2018-04-30,381.0,13.333333333333334
527,2018-04-30 01:40:00,0.055695432,bat_and_rat,2018-04-30 01:26:00,2018-04-30 01:44:00,808,1,0,4,2018-04-29 19:19:00,6.355,1,bat_and_rat,2018-04-30,381.0,13.466666666666667
528,2018-04-30 01:40:00,33.0,bat_and_rat,2018-04-30 01:26:00,2018-04-30 01:44:00,816,1,0,4,2018-04-29 19:19:00,6.357222222,1,bat_and_rat,2018-04-30,381.0,13.6
529,2018-04-30 01:40:00,39.0,pick_and_bat,2018-04-30 01:26:00,2018-04-30 01:44:00,844,1,1,4,2018-04-29 19:19:00,6.365,1,pick_bat,2018-04-30,381.0,14.066666666666666
530,2018-04-30 01:42:00,3.0,fast,2018-04-30 01:26:00,2018-04-30 01:44:00,925,0,1,4,2018-04-29 19:19:00,6.3875,1,fast,2018-04-30,383.0,15.416666666666666
531,2018-04-30 02:42:00,0.094277126,fast,2018-04-30 02:41:00,2018-04-30 02:55:00,63,0,1,4,2018-04-29 19:19:00,7.387777778,1,fast,2018-04-30,443.0,1.05
532,2018-04-30 02:42:00,1.0,fast,2018-04-30 02:41:00,2018-04-30 02:55:00,91,0,1,4,2018-04-29 19:19:00,7.395555556,1,fast,2018-04-30,443.0,1.5166666666666666
533,2018-04-30 02:43:00,0.019462583,no_food,2018-04-30 02:41:00,2018-04-30 02:55:00,142,0,0,4,2018-04-29 19:19:00,7.409722222,1,Other,2018-04-30,444.0,2.3666666666666667
534,2018-04-30 02:43:00,7.0,pick,2018-04-30 02:41:00,2018-04-30 02:55:00,162,0,1,4,2018-04-29 19:19:00,7.415277778,1,pick,2018-04-30,444.0,2.7
535,2018-04-30 02:44:00,0.037865482,fast,2018-04-30 02:41:00,2018-04-30 02:55:00,191,0,1,4,2018-04-29 19:19:00,7.423333333,1,fast,2018-04-30,445.0,3.183333333333333
536,2018-04-30 02:44:00,4.0,fast,2018-04-30 02:41:00,2018-04-30 02:55:00,222,0,1,4,2018-04-29 19:19:00,7.431944444,1,fast,2018-04-30,445.0,3.7
537,2018-04-30 02:46:00,0.037828205,bat_and_pick,2018-04-30 02:41:00,2018-04-30 02:55:00,291,1,1,4,2018-04-29 19:19:00,7.451111111,1,bat_and_pick,2018-04-30,447.0,4.85
538,2018-04-30 02:46:00,22.0,bat_and_pick,2018-04-30 02:41:00,2018-04-30 02:55:00,288,1,1,4,2018-04-29 19:19:00,7.450277778,1,bat_and_pick,2018-04-30,447.0,4.8
539,2018-04-30 02:51:00,0.099086619,fast,2018-04-30 02:41:00,2018-04-30 02:55:00,624,0,1,4,2018-04-29 19:19:00,7.543611111,1,fast,2018-04-30,452.0,10.4
540,2018-04-30 02:51:00,0.033212611,bat_and_pick,2018-04-30 02:41:00,2018-04-30 02:55:00,630,1,1,4,2018-04-29 19:19:00,7.545277778,1,bat_and_pick,2018-04-30,452.0,10.5
541,2018-04-30 02:55:00,0.096084094,bat_and_rat,2018-04-30 02:41:00,2018-04-30 02:55:00,878,1,0,4,2018-04-29 19:19:00,7.614166667,1,bat_and_rat,2018-04-30,456.0,14.633333333333333
542,2018-04-30 03:53:00,7.0,bat_and_pick,2018-04-30 03:43:00,2018-04-30 04:42:00,605,1,1,4,2018-04-29 19:19:00,8.582777778,1,bat_and_pick,2018-04-30,514.0,10.083333333333334
543,2018-04-30 03:54:00,6.0,pick,2018-04-30 03:43:00,2018-04-30 04:42:00,653,0,1,4,2018-04-29 19:19:00,8.596111111,1,pick,2018-04-30,515.0,10.883333333333333
544,2018-04-30 01:34:00,5.0,rat_and_bat,2018-04-30 01:26:00,2018-04-30 01:44:00,445,1,0,4,2018-04-29 19:19:00,6.254166667,1,rat_and_bat,2018-04-30,375.0,7.416666666666667
545,2018-04-27 21:57:00,8.0,rat,2018-04-27 21:56:00,2018-04-27 22:00:00,47,1,0,4,2018-04-27 19:18:00,2.662777778,1,rat,2018-04-27,159.0,0.7833333333333333
546,2018-04-27 22:00:00,5.0,rat,2018-04-27 21:56:00,2018-04-27 22:00:00,199,1,0,4,2018-04-27 19:18:00,2.705,1,rat,2018-04-27,162.0,3.316666666666667
547,2018-04-27 22:12:00,17.0,other_bats,2018-04-27 22:08:00,2018-04-27 22:12:00,214,1,0,4,2018-04-27 19:18:00,2.9,1,Other,2018-04-27,174.0,3.566666666666667
548,2018-04-27 22:41:00,1.0,rat,2018-04-27 22:39:00,2018-04-27 22:41:00,127,1,0,4,2018-04-27 19:18:00,3.389722222,1,rat,2018-04-27,203.0,2.1166666666666667
