,Unnamed: 0,start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,period_time,month_df2,hours_after_sunset_df2,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,rat_pressure_q,log_bltf,period_id
106,106,2018-02-14 05:30:00,1.0,rat,2018-02-14 05:26:00,2018-02-14 05:34:00,225,1,0,2,2018-02-13 17:25:00,12.09194444,0,2018-02-14 05:30:00,2,12.5,3,0.0,5.4,1,Q3,0.6931471805599453,1518586200
107,107,2018-02-15 18:21:00,0.050105814,fast,2018-02-15 18:20:00,2018-02-15 18:28:00,54,0,1,2,2018-02-15 17:26:00,0.9225,0,2018-02-15 18:00:00,2,1.0,29,4.0,7.833333333,5,Q3,0.04889093433004405,1518717600
108,108,2018-02-15 19:31:00,1.0,fast,2018-02-15 19:30:00,2018-02-15 19:31:00,30,0,1,2,2018-02-15 17:26:00,2.085833333,0,2018-02-15 19:30:00,2,2.5,61,3.005467469,0.366666667,1,Q1,0.6931471805599453,1518723000
109,109,2018-02-15 19:31:00,0.085595674,Other,2018-02-15 19:30:00,2018-02-15 19:31:00,71,1,0,2,2018-02-15 17:26:00,2.097222222,0,2018-02-15 19:30:00,2,2.5,61,3.005467469,0.366666667,1,Q1,0.08212884463743597,1518723000
110,110,2018-02-15 18:52:00,6.0,bat,2018-02-15 18:49:00,2018-02-15 18:55:00,179,1,0,2,2018-02-15 17:26:00,1.440277778,0,2018-02-15 18:30:00,2,1.5,34,3.822307272,0.55,4,Q1,1.9459101490553132,1518719400
111,111,2018-02-15 18:52:00,6.0,pick,2018-02-15 18:49:00,2018-02-15 18:55:00,201,0,1,2,2018-02-15 17:26:00,1.446388889,0,2018-02-15 18:30:00,2,1.5,34,3.822307272,0.55,4,Q1,1.9459101490553132,1518719400
112,112,2018-02-15 18:54:00,1.0,rat,2018-02-15 18:49:00,2018-02-15 18:55:00,321,1,0,2,2018-02-15 17:26:00,1.479722222,0,2018-02-15 18:30:00,2,1.5,34,3.822307272,0.55,4,Q1,0.6931471805599453,1518719400
113,113,2018-02-04 18:33:00,3.0,bat_and_rat,2018-02-04 18:32:00,2018-02-04 18:50:00,77,1,0,2,2018-02-04 17:17:00,1.274722222,0,2018-02-04 18:30:00,2,1.5,83,3.933259177,0.733333333,3,Q1,1.3862943611198906,1517769000
114,114,2018-02-04 18:32:00,148.50000000000136,Unknown,2018-02-04 18:32:00,2018-02-04 18:50:00,42,0,0,2,2018-02-04 17:17:00,1.265,0,2018-02-04 18:30:00,2,1.5,83,3.933259177,0.733333333,3,Q1,5.00729639283075,1517769000
115,115,2018-02-04 18:46:00,1.0,Unknown,2018-02-04 18:32:00,2018-02-04 18:50:00,856,0,0,2,2018-02-04 17:17:00,1.491111111,0,2018-02-04 18:30:00,2,1.5,83,3.933259177,0.733333333,3,Q1,0.6931471805599453,1517769000
116,116,2018-02-04 18:47:00,1.0,Unknown,2018-02-04 18:32:00,2018-02-04 18:50:00,933,0,0,2,2018-02-04 17:17:00,1.5125,0,2018-02-04 18:30:00,2,1.5,83,3.933259177,0.733333333,3,Q1,0.6931471805599453,1517769000
117,117,2018-02-03 17:51:00,29.0,rat,2018-02-03 17:51:00,2018-02-03 17:51:00,22,1,0,2,2018-02-03 17:16:00,0.592777778,0,2018-02-03 17:30:00,2,0.5,34,3.949388209,0.666666667,1,Q1,3.4011973816621555,1517679000
118,118,2018-02-02 18:30:00,4.0,rat,2018-02-02 18:30:00,2018-02-02 18:30:00,3,1,0,2,2018-02-02 17:15:00,1.260555556,0,2018-02-02 18:30:00,2,1.5,45,4.0,0.0,0,Q1,1.6094379124341003,1517596200
119,119,2018-02-05 23:22:00,1.0,Unknown,2018-02-05 23:21:00,2018-02-05 23:26:00,77,0,0,2,2018-02-05 17:18:00,6.072222222,0,2018-02-05 23:00:00,2,6.0,104,1.466666667,1.3,8,Q2,0.6931471805599453,1517871600
120,120,2018-02-05 23:22:00,1.0,Unknown,2018-02-05 23:21:00,2018-02-05 23:26:00,110,0,0,2,2018-02-05 17:18:00,6.081388889,0,2018-02-05 23:00:00,2,6.0,104,1.466666667,1.3,8,Q2,0.6931471805599453,1517871600
121,121,2018-02-05 23:25:00,6.0,Unknown,2018-02-05 23:21:00,2018-02-05 23:26:00,253,0,0,2,2018-02-05 17:18:00,6.121111111,0,2018-02-05 23:00:00,2,6.0,104,1.466666667,1.3,8,Q2,1.9459101490553132,1517871600
122,122,2018-02-16 22:18:00,2.0,rat,2018-02-16 22:18:00,2018-02-16 22:22:00,25,1,0,2,2018-02-16 17:27:00,4.860277778,0,2018-02-16 22:00:00,2,5.0,65,3.0,0.0,0,Q1,1.0986122886681098,1518818400
123,123,2018-02-16 22:21:00,16.0,rat,2018-02-16 22:18:00,2018-02-16 22:22:00,181,1,0,2,2018-02-16 17:27:00,4.903611111,0,2018-02-16 22:00:00,2,5.0,65,3.0,0.0,0,Q1,2.833213344056216,1518818400
124,124,2018-02-16 22:21:00,2.0,rat,2018-02-16 22:18:00,2018-02-16 22:22:00,201,1,0,2,2018-02-16 17:27:00,4.909166667,0,2018-02-16 22:00:00,2,5.0,65,3.0,0.0,0,Q1,1.0986122886681098,1518818400
125,125,2018-02-16 22:21:00,1.0,fast,2018-02-16 22:18:00,2018-02-16 22:22:00,206,0,1,2,2018-02-16 17:27:00,4.910555556,0,2018-02-16 22:00:00,2,5.0,65,3.0,0.0,0,Q1,0.6931471805599453,1518818400
126,126,2018-02-16 22:22:00,0.07570842,Other,2018-02-16 22:18:00,2018-02-16 22:22:00,250,1,0,2,2018-02-16 17:27:00,4.922777778,0,2018-02-16 22:00:00,2,5.0,65,3.0,0.0,0,Q1,0.07297943988637635,1518818400
127,127,2018-02-19 00:33:00,0.057540536,fast,2018-02-19 00:31:00,2018-02-19 00:34:00,157,0,1,2,2018-02-18 17:29:00,7.078055556,0,2018-02-19 00:30:00,2,7.5,47,1.777265745,0.0,0,Q1,0.055945963118540526,1519000200
128,128,2018-02-19 01:33:00,3.0,rat,2018-02-19 01:33:00,2018-02-19 01:33:00,6,1,0,2,2018-02-18 17:29:00,8.078333333,0,2018-02-19 01:30:00,2,8.5,37,1.005120328,0.0,0,Q1,1.3862943611198906,1519003800
129,129,2018-02-10 21:08:00,5.0,rat,2018-02-10 21:04:00,2018-02-10 21:11:00,222,1,0,2,2018-02-10 17:22:00,3.771111111,0,2018-02-10 21:00:00,2,4.0,92,3.0,3.633333333,8,Q2,1.791759469228055,1518296400
130,130,2018-02-10 21:36:00,1.0,rat,2018-02-10 21:35:00,2018-02-10 21:36:00,68,1,0,2,2018-02-10 17:22:00,4.236666667,0,2018-02-10 21:30:00,2,4.5,60,2.863978495,0.7,2,Q1,0.6931471805599453,1518298200
131,131,2018-02-10 21:36:00,2.0,rat,2018-02-10 21:35:00,2018-02-10 21:36:00,75,1,0,2,2018-02-10 17:22:00,4.238611111,0,2018-02-10 21:30:00,2,4.5,60,2.863978495,0.7,2,Q1,1.0986122886681098,1518298200
132,132,2018-02-10 21:44:00,1.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,6,1,0,2,2018-02-10 17:22:00,4.368333333,0,2018-02-10 21:30:00,2,4.5,60,2.863978495,0.7,2,Q1,0.6931471805599453,1518298200
133,133,2018-02-10 21:45:00,6.0,Unknown,2018-02-10 21:44:00,2018-02-10 21:51:00,86,0,0,2,2018-02-10 17:22:00,4.390555556,0,2018-02-10 21:30:00,2,4.5,60,2.863978495,0.7,2,Q1,1.9459101490553132,1518298200
134,134,2018-02-10 21:45:00,4.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,92,1,0,2,2018-02-10 17:22:00,4.392222222,0,2018-02-10 21:30:00,2,4.5,60,2.863978495,0.7,2,Q1,1.6094379124341003,1518298200
135,135,2018-02-10 21:46:00,13.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,137,1,0,2,2018-02-10 17:22:00,4.404722222,0,2018-02-10 21:30:00,2,4.5,60,2.863978495,0.7,2,Q1,2.6390573296152584,1518298200
136,136,2018-02-10 21:46:00,1.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,155,1,0,2,2018-02-10 17:22:00,4.409722222,0,2018-02-10 21:30:00,2,4.5,60,2.863978495,0.7,2,Q1,0.6931471805599453,1518298200
137,137,2018-02-10 21:46:00,2.0,fast,2018-02-10 21:44:00,2018-02-10 21:51:00,158,0,1,2,2018-02-10 17:22:00,4.410555556,0,2018-02-10 21:30:00,2,4.5,60,2.863978495,0.7,2,Q1,1.0986122886681098,1518298200
138,138,2018-02-10 21:47:00,1.0,rat,2018-02-10 21:44:00,2018-02-10 21:51:00,224,1,0,2,2018-02-10 17:22:00,4.428888889,0,2018-02-10 21:30:00,2,4.5,60,2.863978495,0.7,2,Q1,0.6931471805599453,1518298200
139,139,2018-02-11 00:32:00,1.0,rat,2018-02-11 00:31:00,2018-02-11 00:33:00,35,1,0,2,2018-02-10 17:22:00,7.1725,0,2018-02-11 00:30:00,2,7.5,49,1.024193548,1.383333333,1,Q2,0.6931471805599453,1518309000
140,140,2018-02-11 01:09:00,5.0,pick,2018-02-11 01:09:00,2018-02-11 01:10:00,7,0,1,2,2018-02-10 17:22:00,7.794722222,0,2018-02-11 01:00:00,2,8.0,56,1.0,0.0,0,Q1,1.791759469228055,1518310800
141,141,2018-02-11 01:54:00,0.04438061,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,105,1,0,2,2018-02-10 17:22:00,8.544444444,0,2018-02-11 01:30:00,2,8.5,49,0.88320356,6.05,1,Q3,0.043423991986846176,1518312600
142,142,2018-02-11 01:55:00,3.0,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,132,1,0,2,2018-02-10 17:22:00,8.551944444,0,2018-02-11 01:30:00,2,8.5,49,0.88320356,6.05,1,Q3,1.3862943611198906,1518312600
143,143,2018-02-11 01:56:00,1.0,fast,2018-02-11 01:52:00,2018-02-11 01:58:00,242,0,1,2,2018-02-10 17:22:00,8.5825,0,2018-02-11 01:30:00,2,8.5,49,0.88320356,6.05,1,Q3,0.6931471805599453,1518312600
144,144,2018-02-11 01:57:00,6.0,fast,2018-02-11 01:52:00,2018-02-11 01:58:00,269,0,1,2,2018-02-10 17:22:00,8.59,0,2018-02-11 01:30:00,2,8.5,49,0.88320356,6.05,1,Q3,1.9459101490553132,1518312600
145,145,2018-02-11 01:57:00,24.0,rat,2018-02-11 01:52:00,2018-02-11 01:58:00,286,1,0,2,2018-02-10 17:22:00,8.594722222,0,2018-02-11 01:30:00,2,8.5,49,0.88320356,6.05,1,Q3,3.2188758248682006,1518312600
146,146,2018-02-10 19:25:00,0.097399911,fast,2018-02-10 19:24:00,2018-02-10 19:25:00,13,0,1,2,2018-02-10 17:22:00,2.05,0,2018-02-10 19:00:00,2,2.0,47,4.0,0.25,1,Q1,0.09294366454195101,1518289200
147,147,2018-02-17 20:50:00,2.0,rat,2018-02-17 20:49:00,2018-02-17 20:51:00,20,1,0,2,2018-02-17 17:28:00,3.370555556,0,2018-02-17 20:30:00,2,3.5,68,3.0,0.116666667,1,Q1,1.0986122886681098,1518899400
148,148,2018-02-17 20:50:00,1.0,rat,2018-02-17 20:49:00,2018-02-17 20:51:00,35,1,0,2,2018-02-17 17:28:00,3.374722222,0,2018-02-17 20:30:00,2,3.5,68,3.0,0.116666667,1,Q1,0.6931471805599453,1518899400
149,149,2018-02-17 20:50:00,2.0,rat,2018-02-17 20:49:00,2018-02-17 20:51:00,42,1,0,2,2018-02-17 17:28:00,3.376666667,0,2018-02-17 20:30:00,2,3.5,68,3.0,0.116666667,1,Q1,1.0986122886681098,1518899400
150,150,2018-02-17 17:42:00,0.050211363,fast,2018-02-17 17:40:00,2018-02-17 17:43:00,139,0,1,2,2018-02-17 17:28:00,0.247777778,0,2018-02-17 17:30:00,2,0.5,13,4.0,4.033333333,1,Q2,0.048991442006927045,1518888600
151,151,2018-03-18 21:37:00,3.0,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,2,0,1,3,2018-03-18 17:50:00,3.795555556,1,2018-03-18 21:30:00,3,4.0,79,3.0,0.0,0,Q1,1.3862943611198906,1521408600
152,152,2018-03-18 21:38:00,2.0,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,73,0,1,3,2018-03-18 17:50:00,3.815277778,1,2018-03-18 21:30:00,3,4.0,79,3.0,0.0,0,Q1,1.0986122886681098,1521408600
153,153,2018-03-18 21:39:00,1.0,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,105,0,1,3,2018-03-18 17:50:00,3.824166667,1,2018-03-18 21:30:00,3,4.0,79,3.0,0.0,0,Q1,0.6931471805599453,1521408600
154,154,2018-03-18 21:39:00,2.0,fast,2018-03-18 21:37:00,2018-03-18 21:40:00,130,0,1,3,2018-03-18 17:50:00,3.831111111,1,2018-03-18 21:30:00,3,4.0,79,3.0,0.0,0,Q1,1.0986122886681098,1521408600
155,155,2018-03-29 00:47:00,4.0,pick,2018-03-29 00:46:00,2018-03-29 00:55:00,71,0,1,3,2018-03-28 18:57:00,5.849444444,1,2018-03-29 00:30:00,3,6.0,46,2.800105764,0.0,0,Q1,1.6094379124341003,1522283400
156,156,2018-03-29 00:49:00,0.046019395,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,192,1,0,3,2018-03-28 18:57:00,5.883055556,1,2018-03-29 00:30:00,3,6.0,46,2.800105764,0.0,0,Q1,0.04499190753583875,1522283400
157,157,2018-03-29 00:50:00,9.0,pick,2018-03-29 00:46:00,2018-03-29 00:55:00,220,0,1,3,2018-03-28 18:57:00,5.890833333,1,2018-03-29 00:30:00,3,6.0,46,2.800105764,0.0,0,Q1,2.302585092994046,1522283400
158,158,2018-03-29 00:50:00,18.0,pick,2018-03-29 00:46:00,2018-03-29 00:55:00,239,0,1,3,2018-03-28 18:57:00,5.896111111,1,2018-03-29 00:30:00,3,6.0,46,2.800105764,0.0,0,Q1,2.9444389791664403,1522283400
159,159,2018-03-29 00:50:00,14.0,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,250,1,0,3,2018-03-28 18:57:00,5.899166667,1,2018-03-29 00:30:00,3,6.0,46,2.800105764,0.0,0,Q1,2.70805020110221,1522283400
160,160,2018-03-29 00:51:00,2.0,Other,2018-03-29 00:46:00,2018-03-29 00:55:00,264,1,0,3,2018-03-28 18:57:00,5.903055556,1,2018-03-29 00:30:00,3,6.0,46,2.800105764,0.0,0,Q1,1.0986122886681098,1522283400
161,161,2018-03-29 00:51:00,3.0,fast,2018-03-29 00:46:00,2018-03-29 00:55:00,265,0,1,3,2018-03-28 18:57:00,5.903333333,1,2018-03-29 00:30:00,3,6.0,46,2.800105764,0.0,0,Q1,1.3862943611198906,1522283400
162,162,2018-03-29 00:51:00,12.0,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,279,1,0,3,2018-03-28 18:57:00,5.907222222,1,2018-03-29 00:30:00,3,6.0,46,2.800105764,0.0,0,Q1,2.5649493574615367,1522283400
163,163,2018-03-29 00:51:00,15.0,pick,2018-03-29 00:46:00,2018-03-29 00:55:00,295,0,1,3,2018-03-28 18:57:00,5.911666667,1,2018-03-29 00:30:00,3,6.0,46,2.800105764,0.0,0,Q1,2.772588722239781,1522283400
164,164,2018-03-29 00:53:00,2.0,fast,2018-03-29 00:46:00,2018-03-29 00:55:00,426,0,1,3,2018-03-28 18:57:00,5.948055556,1,2018-03-29 00:30:00,3,6.0,46,2.800105764,0.0,0,Q1,1.0986122886681098,1522283400
165,165,2018-03-29 00:54:00,34.0,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,452,1,0,3,2018-03-28 18:57:00,5.955277778,1,2018-03-29 00:30:00,3,6.0,46,2.800105764,0.0,0,Q1,3.5553480614894135,1522283400
166,166,2018-03-29 00:55:00,11.0,rat,2018-03-29 00:46:00,2018-03-29 00:55:00,507,1,0,3,2018-03-28 18:57:00,5.970555556,1,2018-03-29 00:30:00,3,6.0,46,2.800105764,0.0,0,Q1,2.4849066497880004,1522283400
167,167,2018-03-29 02:20:00,0.013008356,fast,2018-03-29 02:19:00,2018-03-29 02:25:00,29,0,1,3,2018-03-28 18:57:00,7.385833333,1,2018-03-29 02:00:00,3,7.5,61,2.0,0.0,0,Q1,0.012924473998566907,1522288800
168,168,2018-03-29 02:21:00,2.0,fast,2018-03-29 02:19:00,2018-03-29 02:25:00,135,0,1,3,2018-03-28 18:57:00,7.415277778,1,2018-03-29 02:00:00,3,7.5,61,2.0,0.0,0,Q1,1.0986122886681098,1522288800
169,169,2018-03-29 02:22:00,2.0,rat,2018-03-29 02:19:00,2018-03-29 02:25:00,188,1,0,3,2018-03-28 18:57:00,7.43,1,2018-03-29 02:00:00,3,7.5,61,2.0,0.0,0,Q1,1.0986122886681098,1522288800
170,170,2018-03-29 02:25:00,0.028276798,rat,2018-03-29 02:19:00,2018-03-29 02:25:00,329,1,0,3,2018-03-28 18:57:00,7.469166667,1,2018-03-29 02:00:00,3,7.5,61,2.0,0.0,0,Q1,0.02788438954420444,1522288800
171,171,2018-03-20 02:11:00,4.0,rat_pick,2018-03-20 02:11:00,2018-03-20 02:11:00,46,1,1,3,2018-03-19 17:51:00,8.347222222,1,2018-03-20 02:00:00,3,8.5,28,2.423728814,0.0,0,Q1,1.6094379124341003,1521511200
172,172,2018-03-20 03:17:00,2.0,fast,2018-03-20 03:15:00,2018-03-20 03:17:00,108,0,1,3,2018-03-19 17:51:00,9.436944444,1,2018-03-20 03:00:00,3,9.5,16,2.0,0.0,0,Q1,1.0986122886681098,1521514800
173,173,2018-03-31 00:28:00,25.0,Other,2018-03-31 00:20:00,2018-03-31 00:28:00,517,1,0,3,2018-03-30 18:59:00,5.497777778,1,2018-03-31 00:00:00,3,5.5,94,2.0,0.0,0,Q1,3.258096538021482,1522454400
174,174,2018-03-31 01:57:00,3.0,fast,2018-03-31 01:48:00,2018-03-31 01:58:00,537,0,1,3,2018-03-30 18:59:00,6.976944444,1,2018-03-31 01:30:00,3,7.0,28,0.779689297,0.0,0,Q1,1.3862943611198906,1522459800
175,175,2018-03-31 00:28:00,1.0,Unknown,2018-03-31 00:20:00,2018-03-31 00:28:00,507,0,0,3,2018-03-30 18:59:00,5.495,1,2018-03-31 00:00:00,3,5.5,94,2.0,0.0,0,Q1,0.6931471805599453,1522454400
176,176,2018-03-31 01:58:00,0.064154735,fast,2018-03-31 01:48:00,2018-03-31 01:58:00,572,0,1,3,2018-03-30 18:59:00,6.986666667,1,2018-03-31 01:30:00,3,7.0,28,0.779689297,0.0,0,Q1,0.062180807977458695,1522459800
177,177,2018-04-02 22:04:00,10.0,rat,2018-04-02 21:58:00,2018-04-02 22:09:00,381,1,0,4,2018-04-02 19:01:00,3.06,1,2018-04-02 22:00:00,4,3.0,98,2.774193548,8.95,1,Q3,2.3978952727983707,1522706400
178,178,2018-04-02 22:05:00,8.0,rat_and_bat,2018-04-02 21:58:00,2018-04-02 22:09:00,436,1,0,4,2018-04-02 19:01:00,3.075277778,1,2018-04-02 22:00:00,4,3.0,98,2.774193548,8.95,1,Q3,2.1972245773362196,1522706400
179,179,2018-04-02 22:05:00,2.0,fast,2018-04-02 21:58:00,2018-04-02 22:09:00,450,0,1,4,2018-04-02 19:01:00,3.079166667,1,2018-04-02 22:00:00,4,3.0,98,2.774193548,8.95,1,Q3,1.0986122886681098,1522706400
180,180,2018-04-02 22:05:00,6.0,rat_and_bat,2018-04-02 21:58:00,2018-04-02 22:09:00,455,1,0,4,2018-04-02 19:01:00,3.080555556,1,2018-04-02 22:00:00,4,3.0,98,2.774193548,8.95,1,Q3,1.9459101490553132,1522706400
181,181,2018-04-02 22:06:00,2.0,Other,2018-04-02 21:58:00,2018-04-02 22:09:00,477,0,0,4,2018-04-02 19:01:00,3.086666667,1,2018-04-02 22:00:00,4,3.0,98,2.774193548,8.95,1,Q3,1.0986122886681098,1522706400
182,182,2018-04-02 22:07:00,0.030293066,fast,2018-04-02 21:58:00,2018-04-02 22:09:00,558,0,1,4,2018-04-02 19:01:00,3.109166667,1,2018-04-02 22:00:00,4,3.0,98,2.774193548,8.95,1,Q3,0.02984329186762034,1522706400
183,183,2018-04-02 22:09:00,7.0,rat,2018-04-02 21:58:00,2018-04-02 22:09:00,662,1,0,4,2018-04-02 19:01:00,3.138055556,1,2018-04-02 22:00:00,4,3.0,98,2.774193548,8.95,1,Q3,2.0794415416798357,1522706400
184,184,2018-04-02 22:09:00,6.0,rat,2018-04-02 21:58:00,2018-04-02 22:09:00,673,1,0,4,2018-04-02 19:01:00,3.141111111,1,2018-04-02 22:00:00,4,3.0,98,2.774193548,8.95,1,Q3,1.9459101490553132,1522706400
185,185,2018-04-02 22:09:00,18.0,pick,2018-04-02 21:58:00,2018-04-02 22:09:00,668,0,1,4,2018-04-02 19:01:00,3.139722222,1,2018-04-02 22:00:00,4,3.0,98,2.774193548,8.95,1,Q3,2.9444389791664403,1522706400
186,186,2018-04-02 22:09:00,17.0,rat_and_bat,2018-04-02 21:58:00,2018-04-02 22:09:00,695,1,0,4,2018-04-02 19:01:00,3.147222222,1,2018-04-02 22:00:00,4,3.0,98,2.774193548,8.95,1,Q3,2.8903717578961645,1522706400
187,187,2018-04-02 23:12:00,1.0,fast,2018-04-02 23:10:00,2018-04-02 23:18:00,128,0,1,4,2018-04-02 19:01:00,4.189444444,1,2018-04-02 23:00:00,4,4.0,69,2.0,8.45,1,Q3,0.6931471805599453,1522710000
188,188,2018-04-02 23:16:00,6.0,pick,2018-04-02 23:10:00,2018-04-02 23:18:00,381,0,1,4,2018-04-02 19:01:00,4.259722222,1,2018-04-02 23:00:00,4,4.0,69,2.0,8.45,1,Q3,1.9459101490553132,1522710000
189,189,2018-04-02 23:43:00,2.0,fast,2018-04-02 23:42:00,2018-04-02 23:48:00,80,0,1,4,2018-04-02 19:01:00,4.708055556,1,2018-04-02 23:30:00,4,4.5,91,2.0,6.516666667,1,Q3,1.0986122886681098,1522711800
190,190,2018-04-02 23:45:00,1.0,fast,2018-04-02 23:42:00,2018-04-02 23:48:00,177,0,1,4,2018-04-02 19:01:00,4.735,1,2018-04-02 23:30:00,4,4.5,91,2.0,6.516666667,1,Q3,0.6931471805599453,1522711800
191,191,2018-04-02 23:45:00,11.0,Other,2018-04-02 23:42:00,2018-04-02 23:48:00,223,1,0,4,2018-04-02 19:01:00,4.747777778,1,2018-04-02 23:30:00,4,4.5,91,2.0,6.516666667,1,Q3,2.4849066497880004,1522711800
192,192,2018-04-02 23:46:00,3.0,fast,2018-04-02 23:42:00,2018-04-02 23:48:00,234,0,1,4,2018-04-02 19:01:00,4.750833333,1,2018-04-02 23:30:00,4,4.5,91,2.0,6.516666667,1,Q3,1.3862943611198906,1522711800
193,193,2018-04-02 23:46:00,25.0,pick,2018-04-02 23:42:00,2018-04-02 23:48:00,239,0,1,4,2018-04-02 19:01:00,4.752222222,1,2018-04-02 23:30:00,4,4.5,91,2.0,6.516666667,1,Q3,3.258096538021482,1522711800
194,194,2018-04-02 23:46:00,6.0,Other,2018-04-02 23:42:00,2018-04-02 23:48:00,238,1,0,4,2018-04-02 19:01:00,4.751944444,1,2018-04-02 23:30:00,4,4.5,91,2.0,6.516666667,1,Q3,1.9459101490553132,1522711800
195,195,2018-04-02 23:46:00,3.0,rat,2018-04-02 23:42:00,2018-04-02 23:48:00,262,1,0,4,2018-04-02 19:01:00,4.758611111,1,2018-04-02 23:30:00,4,4.5,91,2.0,6.516666667,1,Q3,1.3862943611198906,1522711800
196,196,2018-04-02 23:46:00,11.0,rat,2018-04-02 23:42:00,2018-04-02 23:48:00,287,1,0,4,2018-04-02 19:01:00,4.765555556,1,2018-04-02 23:30:00,4,4.5,91,2.0,6.516666667,1,Q3,2.4849066497880004,1522711800
197,197,2018-04-02 23:48:00,15.0,pick,2018-04-02 23:42:00,2018-04-02 23:48:00,355,0,1,4,2018-04-02 19:01:00,4.784444444,1,2018-04-02 23:30:00,4,4.5,91,2.0,6.516666667,1,Q3,2.772588722239781,1522711800
198,198,2018-04-02 23:48:00,6.0,Other,2018-04-02 23:42:00,2018-04-02 23:48:00,360,1,0,4,2018-04-02 19:01:00,4.785833333,1,2018-04-02 23:30:00,4,4.5,91,2.0,6.516666667,1,Q3,1.9459101490553132,1522711800
199,199,2018-04-03 01:01:00,0.069936967,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,53,0,1,4,2018-04-02 19:01:00,6.003888889,1,2018-04-03 01:00:00,4,6.0,67,1.758064516,11.089999999999986,1,Q4,0.06759973739279676,1522717200
200,200,2018-04-03 01:01:00,1.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,82,0,1,4,2018-04-02 19:01:00,6.011944444,1,2018-04-03 01:00:00,4,6.0,67,1.758064516,11.089999999999986,1,Q4,0.6931471805599453,1522717200
201,201,2018-04-03 01:01:00,1.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,98,0,1,4,2018-04-02 19:01:00,6.016388889,1,2018-04-03 01:00:00,4,6.0,67,1.758064516,11.089999999999986,1,Q4,0.6931471805599453,1522717200
202,202,2018-04-03 01:02:00,4.0,pick,2018-04-03 01:00:00,2018-04-03 01:21:00,101,0,1,4,2018-04-02 19:01:00,6.017222222,1,2018-04-03 01:00:00,4,6.0,67,1.758064516,11.089999999999986,1,Q4,1.6094379124341003,1522717200
203,203,2018-04-03 01:02:00,0.036982956,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,112,1,0,4,2018-04-02 19:01:00,6.020277778,1,2018-04-03 01:00:00,4,6.0,67,1.758064516,11.089999999999986,1,Q4,0.0363154932396101,1522717200
204,204,2018-04-03 01:02:00,1.0,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,120,1,0,4,2018-04-02 19:01:00,6.0225,1,2018-04-03 01:00:00,4,6.0,67,1.758064516,11.089999999999986,1,Q4,0.6931471805599453,1522717200
205,205,2018-04-03 01:02:00,2.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,128,0,1,4,2018-04-02 19:01:00,6.024722222,1,2018-04-03 01:00:00,4,6.0,67,1.758064516,11.089999999999986,1,Q4,1.0986122886681098,1522717200
206,206,2018-04-03 01:03:00,4.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,180,0,1,4,2018-04-02 19:01:00,6.039166667,1,2018-04-03 01:00:00,4,6.0,67,1.758064516,11.089999999999986,1,Q4,1.6094379124341003,1522717200
207,207,2018-04-03 01:04:00,3.0,rat,2018-04-03 01:00:00,2018-04-03 01:21:00,232,1,0,4,2018-04-02 19:01:00,6.053611111,1,2018-04-03 01:00:00,4,6.0,67,1.758064516,11.089999999999986,1,Q4,1.3862943611198906,1522717200
208,208,2018-04-03 01:04:00,2.0,Other,2018-04-03 01:00:00,2018-04-03 01:21:00,277,0,0,4,2018-04-02 19:01:00,6.066111111,1,2018-04-03 01:00:00,4,6.0,67,1.758064516,11.089999999999986,1,Q4,1.0986122886681098,1522717200
209,209,2018-04-03 01:06:00,19.0,Other,2018-04-03 01:00:00,2018-04-03 01:21:00,353,1,0,4,2018-04-02 19:01:00,6.087222222,1,2018-04-03 01:00:00,4,6.0,67,1.758064516,11.089999999999986,1,Q4,2.995732273553991,1522717200
210,210,2018-04-03 01:07:00,3.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,435,0,1,4,2018-04-02 19:01:00,6.11,1,2018-04-03 01:00:00,4,6.0,67,1.758064516,11.089999999999986,1,Q4,1.3862943611198906,1522717200
211,211,2018-04-03 01:10:00,6.0,fast,2018-04-03 01:00:00,2018-04-03 01:21:00,612,0,1,4,2018-04-02 19:01:00,6.159166667,1,2018-04-03 01:00:00,4,6.0,67,1.758064516,11.089999999999986,1,Q4,1.9459101490553132,1522717200
