,start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,period_time
612,2018-04-30 22:09:00,64.40000000000009,Other,2018-04-30 22:08:00,2018-04-30 22:15:00,63,1,1,4,2018-04-30 19:20:00,2.8325,1,2018-04-30 22:00:00
613,2018-04-30 22:11:00,6.0,bat_fight,2018-04-30 22:08:00,2018-04-30 22:15:00,139,1,0,4,2018-04-30 19:20:00,2.853611111,1,2018-04-30 22:00:00
614,2018-04-30 22:12:00,11.0,pick,2018-04-30 22:08:00,2018-04-30 22:15:00,228,0,1,4,2018-04-30 19:20:00,2.878333333,1,2018-04-30 22:00:00
615,2018-04-30 22:15:00,13.0,bat,2018-04-30 22:08:00,2018-04-30 22:15:00,407,1,0,4,2018-04-30 19:20:00,2.928055556,1,2018-04-30 22:00:00
616,2018-04-30 22:40:00,32.0,rat,2018-04-30 22:34:00,2018-04-30 22:40:00,359,1,0,4,2018-04-30 19:20:00,3.343333333,1,2018-04-30 22:30:00
617,2018-04-30 23:07:00,36.0,pick,2018-04-30 23:07:00,2018-04-30 23:11:00,0,0,1,4,2018-04-30 19:20:00,3.786944444,1,2018-04-30 23:00:00
618,2018-04-30 23:29:00,64.40000000000009,Other,2018-04-30 23:19:00,2018-04-30 23:32:00,609,1,1,4,2018-04-30 19:20:00,4.1525,1,2018-04-30 23:00:00
619,2018-04-30 23:29:00,4.0,bat_fight,2018-04-30 23:19:00,2018-04-30 23:32:00,616,1,0,4,2018-04-30 19:20:00,4.154444444,1,2018-04-30 23:00:00
620,2018-04-30 23:29:00,9.0,bat_fight,2018-04-30 23:19:00,2018-04-30 23:32:00,655,1,0,4,2018-04-30 19:20:00,4.165277778,1,2018-04-30 23:00:00
621,2018-04-30 23:30:00,12.0,bat_fight,2018-04-30 23:19:00,2018-04-30 23:32:00,673,1,0,4,2018-04-30 19:20:00,4.170277778,1,2018-04-30 23:30:00
622,2018-04-30 23:30:00,11.0,Other,2018-04-30 23:19:00,2018-04-30 23:32:00,685,1,1,4,2018-04-30 19:20:00,4.173611111,1,2018-04-30 23:30:00
623,2018-04-30 23:31:00,2.0,fast,2018-04-30 23:19:00,2018-04-30 23:32:00,773,0,1,4,2018-04-30 19:20:00,4.198055556,1,2018-04-30 23:30:00
624,2018-04-09 22:12:00,0.052214843,Unknown,2018-04-09 22:10:00,2018-04-09 22:12:00,139,0,0,4,2018-04-09 19:05:00,3.127777778,1,2018-04-09 22:00:00
625,2018-04-09 22:12:00,1.0,Unknown,2018-04-09 22:10:00,2018-04-09 22:12:00,129,0,0,4,2018-04-09 19:05:00,3.125,1,2018-04-09 22:00:00
626,2018-04-22 19:38:00,5.0,bat,2018-04-22 19:38:00,2018-04-22 19:42:00,9,1,0,4,2018-04-22 19:14:00,0.4025,1,2018-04-22 19:30:00
627,2018-04-22 19:41:00,2.0,fast,2018-04-22 19:38:00,2018-04-22 19:42:00,203,0,1,4,2018-04-22 19:14:00,0.456388889,1,2018-04-22 19:30:00
628,2018-04-23 00:11:00,7.0,pick,2018-04-23 00:08:00,2018-04-23 00:12:00,161,0,1,4,2018-04-22 19:14:00,4.955,1,2018-04-23 00:00:00
629,2018-04-23 00:12:00,2.0,pick,2018-04-23 00:08:00,2018-04-23 00:12:00,238,0,1,4,2018-04-22 19:14:00,4.976388889,1,2018-04-23 00:00:00
630,2018-04-23 00:46:00,5.0,fast,2018-04-23 00:45:00,2018-04-23 00:50:00,64,0,1,4,2018-04-22 19:14:00,5.536388889,1,2018-04-23 00:30:00
631,2018-04-23 00:48:00,4.0,pick,2018-04-23 00:45:00,2018-04-23 00:50:00,174,0,1,4,2018-04-22 19:14:00,5.566944444,1,2018-04-23 00:30:00
632,2018-04-23 00:49:00,4.0,pick,2018-04-23 00:45:00,2018-04-23 00:50:00,263,0,1,4,2018-04-22 19:14:00,5.591666667,1,2018-04-23 00:30:00
633,2018-04-23 00:49:00,16.0,pick,2018-04-23 00:45:00,2018-04-23 00:50:00,276,0,1,4,2018-04-22 19:14:00,5.595277778,1,2018-04-23 00:30:00
634,2018-04-23 01:08:00,1.0,fast,2018-04-23 01:07:00,2018-04-23 01:10:00,105,0,1,4,2018-04-22 19:14:00,5.916111111,1,2018-04-23 01:00:00
635,2018-04-23 01:10:00,2.0,fast,2018-04-23 01:07:00,2018-04-23 01:10:00,183,0,1,4,2018-04-22 19:14:00,5.937777778,1,2018-04-23 01:00:00
636,2018-04-23 01:41:00,3.0,pick,2018-04-23 01:41:00,2018-04-23 01:44:00,1,0,1,4,2018-04-22 19:14:00,6.456111111,1,2018-04-23 01:30:00
637,2018-04-23 00:47:00,4.0,pick,2018-04-23 00:45:00,2018-04-23 00:50:00,161,0,1,4,2018-04-22 19:14:00,5.563333333,1,2018-04-23 00:30:00
638,2018-04-25 19:25:00,30.0,Other,2018-04-25 19:24:00,2018-04-25 19:32:00,57,1,1,4,2018-04-25 19:17:00,0.138611111,1,2018-04-25 19:00:00
639,2018-04-25 19:31:00,28.0,pick,2018-04-25 19:24:00,2018-04-25 19:32:00,433,0,1,4,2018-04-25 19:17:00,0.243055556,1,2018-04-25 19:30:00
640,2018-04-23 19:51:00,2.0,Other,2018-04-23 19:51:00,2018-04-23 19:51:00,5,0,1,4,2018-04-23 19:15:00,0.605555556,1,2018-04-23 19:30:00
641,2018-04-24 03:57:00,27.0,Other,2018-04-24 03:51:00,2018-04-24 03:57:00,389,1,0,4,2018-04-23 19:15:00,8.714444444,1,2018-04-24 03:30:00
642,2018-04-24 05:16:00,5.0,Unknown,2018-04-24 05:14:00,2018-04-24 05:19:00,72,0,0,4,2018-04-23 19:15:00,10.01916667,1,2018-04-24 05:00:00
643,2018-04-20 19:22:00,1.0,fast,2018-04-20 19:18:00,2018-04-20 19:26:00,254,0,1,4,2018-04-20 19:13:00,0.164722222,1,2018-04-20 19:00:00
644,2018-04-20 19:25:00,5.0,fast,2018-04-20 19:18:00,2018-04-20 19:26:00,383,0,1,4,2018-04-20 19:13:00,0.200555556,1,2018-04-20 19:00:00
645,2018-04-20 19:25:00,0.039481249,fast,2018-04-20 19:18:00,2018-04-20 19:26:00,440,0,1,4,2018-04-20 19:13:00,0.216388889,1,2018-04-20 19:00:00
646,2018-04-20 21:06:00,64.40000000000009,rat_pick,2018-04-20 21:05:00,2018-04-20 21:11:00,73,1,1,4,2018-04-20 19:13:00,1.891666667,1,2018-04-20 21:00:00
647,2018-04-20 21:11:00,37.0,rat,2018-04-20 21:05:00,2018-04-20 21:11:00,375,1,0,4,2018-04-20 19:13:00,1.975555556,1,2018-04-20 21:00:00
648,2018-04-20 21:21:00,64.40000000000009,rat,2018-04-20 21:20:00,2018-04-20 21:34:00,90,1,0,4,2018-04-20 19:13:00,2.141944444,1,2018-04-20 21:00:00
649,2018-04-20 21:22:00,2.0,fast,2018-04-20 21:20:00,2018-04-20 21:34:00,139,0,1,4,2018-04-20 19:13:00,2.155555556,1,2018-04-20 21:00:00
650,2018-04-20 21:24:00,25.0,pick,2018-04-20 21:20:00,2018-04-20 21:34:00,250,0,1,4,2018-04-20 19:13:00,2.186388889,1,2018-04-20 21:00:00
651,2018-04-20 21:27:00,37.0,pick,2018-04-20 21:20:00,2018-04-20 21:34:00,477,0,1,4,2018-04-20 19:13:00,2.249444444,1,2018-04-20 21:00:00
652,2018-04-20 21:59:00,2.0,pick,2018-04-20 21:59:00,2018-04-20 21:59:00,12,0,1,4,2018-04-20 19:13:00,2.772222222,1,2018-04-20 21:30:00
653,2018-04-21 00:49:00,1.0,pick,2018-04-21 00:49:00,2018-04-21 00:55:00,0,0,1,4,2018-04-20 19:13:00,5.601666667,1,2018-04-21 00:30:00
654,2018-04-21 00:50:00,28.0,bat_and_rat,2018-04-21 00:49:00,2018-04-21 00:55:00,107,1,0,4,2018-04-20 19:13:00,5.631388889,1,2018-04-21 00:30:00
655,2018-04-21 00:54:00,2.0,bat_fight,2018-04-21 00:49:00,2018-04-21 00:55:00,349,1,0,4,2018-04-20 19:13:00,5.698611111,1,2018-04-21 00:30:00
656,2018-04-21 00:55:00,0.071239584,fast,2018-04-21 00:49:00,2018-04-21 00:55:00,383,0,1,4,2018-04-20 19:13:00,5.708055556,1,2018-04-21 00:30:00
657,2018-04-21 01:44:00,11.0,rat,2018-04-21 01:43:00,2018-04-21 01:45:00,25,1,0,4,2018-04-20 19:13:00,6.516666667,1,2018-04-21 01:30:00
658,2018-04-21 02:08:00,5.0,bat,2018-04-21 02:06:00,2018-04-21 02:18:00,121,1,0,4,2018-04-20 19:13:00,6.933055556,1,2018-04-21 02:00:00
659,2018-04-21 02:09:00,0.033235649,fast,2018-04-21 02:06:00,2018-04-21 02:18:00,150,0,1,4,2018-04-20 19:13:00,6.941111111,1,2018-04-21 02:00:00
660,2018-04-21 02:09:00,3.0,pick,2018-04-21 02:06:00,2018-04-21 02:18:00,172,0,1,4,2018-04-20 19:13:00,6.947222222,1,2018-04-21 02:00:00
661,2018-04-21 02:14:00,15.0,rat,2018-04-21 02:06:00,2018-04-21 02:18:00,460,1,0,4,2018-04-20 19:13:00,7.027222222,1,2018-04-21 02:00:00
662,2018-04-21 02:15:00,1.0,fast,2018-04-21 02:06:00,2018-04-21 02:18:00,482,0,1,4,2018-04-20 19:13:00,7.033333333,1,2018-04-21 02:00:00
663,2018-04-21 02:16:00,1.0,rat,2018-04-21 02:06:00,2018-04-21 02:18:00,580,1,0,4,2018-04-20 19:13:00,7.060555556,1,2018-04-21 02:00:00
664,2018-04-21 02:16:00,17.0,rat,2018-04-21 02:06:00,2018-04-21 02:18:00,587,1,0,4,2018-04-20 19:13:00,7.0625,1,2018-04-21 02:00:00
665,2018-04-21 02:17:00,0.0502264,fast,2018-04-21 02:06:00,2018-04-21 02:18:00,603,0,1,4,2018-04-20 19:13:00,7.066944444,1,2018-04-21 02:00:00
666,2018-04-21 02:17:00,4.0,bat_fight,2018-04-21 02:06:00,2018-04-21 02:18:00,619,1,0,4,2018-04-20 19:13:00,7.071388889,1,2018-04-21 02:00:00
667,2018-04-21 02:17:00,1.0,Other,2018-04-21 02:06:00,2018-04-21 02:18:00,621,0,0,4,2018-04-20 19:13:00,7.071944444,1,2018-04-21 02:00:00
668,2018-04-21 02:17:00,0.057320093,Other,2018-04-21 02:06:00,2018-04-21 02:18:00,629,0,0,4,2018-04-20 19:13:00,7.074166667,1,2018-04-21 02:00:00
669,2018-04-21 02:17:00,2.0,bat,2018-04-21 02:06:00,2018-04-21 02:18:00,628,1,0,4,2018-04-20 19:13:00,7.073888889,1,2018-04-21 02:00:00
670,2018-04-21 02:17:00,2.0,fast,2018-04-21 02:06:00,2018-04-21 02:18:00,638,0,1,4,2018-04-20 19:13:00,7.076666667,1,2018-04-21 02:00:00
671,2018-04-21 03:26:00,1.0,fast,2018-04-21 03:21:00,2018-04-21 03:26:00,261,0,1,4,2018-04-20 19:13:00,8.218611111,1,2018-04-21 03:00:00
672,2018-04-21 03:26:00,6.0,rat,2018-04-21 03:21:00,2018-04-21 03:26:00,279,1,0,4,2018-04-20 19:13:00,8.223611111,1,2018-04-21 03:00:00
673,2018-04-21 05:54:00,4.0,fast,2018-04-21 05:50:00,2018-04-21 06:09:00,285,0,1,4,2018-04-20 19:13:00,10.69888889,1,2018-04-21 05:30:00
674,2018-04-21 00:54:00,17.0,pick,2018-04-21 00:49:00,2018-04-21 00:55:00,336,0,1,4,2018-04-20 19:13:00,5.695,1,2018-04-21 00:30:00
675,2018-05-31 23:34:00,41.0,Unknown,2018-05-31 23:31:00,2018-05-31 23:34:00,133,0,0,5,2018-05-31 19:41:00,3.885833333,1,2018-05-31 23:30:00
676,2018-05-06 23:55:00,4.0,rat,2018-05-06 23:44:00,2018-05-06 23:55:00,629,1,0,5,2018-05-06 19:24:00,4.518888889,1,2018-05-06 23:30:00
677,2018-05-07 02:28:00,5.0,Other,2018-05-07 02:27:00,2018-05-07 02:39:00,45,0,0,5,2018-05-06 19:24:00,7.067777778,1,2018-05-07 02:00:00
678,2018-05-07 03:16:00,10.0,bat_fight,2018-05-07 03:12:00,2018-05-07 03:16:00,234,1,0,5,2018-05-06 19:24:00,7.870833333,1,2018-05-07 03:00:00
679,2018-05-07 03:45:00,23.0,rat,2018-05-07 03:38:00,2018-05-07 03:54:00,423,1,0,5,2018-05-06 19:24:00,8.3525,1,2018-05-07 03:30:00
680,2018-05-07 04:28:00,2.0,rat,2018-05-07 04:25:00,2018-05-07 04:36:00,158,1,0,5,2018-05-06 19:24:00,9.072777778,1,2018-05-07 04:00:00
681,2018-05-07 04:29:00,5.0,Other,2018-05-07 04:25:00,2018-05-07 04:36:00,203,1,0,5,2018-05-06 19:24:00,9.085277778,1,2018-05-07 04:00:00
682,2018-05-07 04:44:00,42.0,rat,2018-05-07 04:43:00,2018-05-07 04:46:00,108,1,0,5,2018-05-06 19:24:00,9.3475,1,2018-05-07 04:30:00
683,2018-05-07 05:32:00,10.0,pick,2018-05-07 05:30:00,2018-05-07 05:42:00,149,0,1,5,2018-05-06 19:24:00,10.14583333,1,2018-05-07 05:30:00
684,2018-05-07 05:33:00,2.0,rat,2018-05-07 05:30:00,2018-05-07 05:42:00,187,1,0,5,2018-05-06 19:24:00,10.15638889,1,2018-05-07 05:30:00
685,2018-05-07 03:16:00,30.0,Other,2018-05-07 03:12:00,2018-05-07 03:16:00,221,1,0,5,2018-05-06 19:24:00,7.867222222,1,2018-05-07 03:00:00
686,2018-05-07 04:29:00,50.0,rat_pick,2018-05-07 04:25:00,2018-05-07 04:36:00,252,1,1,5,2018-05-06 19:24:00,9.098888889,1,2018-05-07 04:00:00
687,2018-05-09 01:39:00,31.0,pick,2018-05-09 01:35:00,2018-05-09 01:39:00,230,0,1,5,2018-05-08 19:26:00,6.223055556,1,2018-05-09 01:30:00
688,2018-05-09 02:33:00,3.0,Other,2018-05-09 02:33:00,2018-05-09 02:39:00,10,1,0,5,2018-05-08 19:26:00,7.122777778,1,2018-05-09 02:30:00
689,2018-05-09 02:34:00,2.0,fast,2018-05-09 02:33:00,2018-05-09 02:39:00,61,0,1,5,2018-05-08 19:26:00,7.136944444,1,2018-05-09 02:30:00
690,2018-05-09 02:35:00,1.0,fast,2018-05-09 02:33:00,2018-05-09 02:39:00,132,0,1,5,2018-05-08 19:26:00,7.156666667,1,2018-05-09 02:30:00
691,2018-05-09 02:35:00,4.0,pick,2018-05-09 02:33:00,2018-05-09 02:39:00,137,0,1,5,2018-05-08 19:26:00,7.158055556,1,2018-05-09 02:30:00
692,2018-05-09 02:35:00,5.0,pick,2018-05-09 02:33:00,2018-05-09 02:39:00,144,0,1,5,2018-05-08 19:26:00,7.16,1,2018-05-09 02:30:00
693,2018-05-09 02:38:00,21.0,pick,2018-05-09 02:33:00,2018-05-09 02:39:00,318,0,1,5,2018-05-08 19:26:00,7.208333333,1,2018-05-09 02:30:00
694,2018-05-09 02:39:00,7.0,pick,2018-05-09 02:33:00,2018-05-09 02:39:00,367,0,1,5,2018-05-08 19:26:00,7.221944444,1,2018-05-09 02:30:00
695,2018-05-09 02:39:00,23.0,pick,2018-05-09 02:33:00,2018-05-09 02:39:00,378,0,1,5,2018-05-08 19:26:00,7.225,1,2018-05-09 02:30:00
696,2018-05-09 03:23:00,1.0,fast,2018-05-09 03:21:00,2018-05-09 03:30:00,78,0,1,5,2018-05-08 19:26:00,7.953888889,1,2018-05-09 03:00:00
697,2018-05-09 03:29:00,8.0,rat,2018-05-09 03:21:00,2018-05-09 03:30:00,483,1,0,5,2018-05-08 19:26:00,8.066388889,1,2018-05-09 03:00:00
698,2018-05-09 03:30:00,8.0,rat,2018-05-09 03:21:00,2018-05-09 03:30:00,530,1,0,5,2018-05-08 19:26:00,8.079444444,1,2018-05-09 03:30:00
699,2018-05-01 19:09:00,4.0,pick,2018-05-01 18:58:00,2018-05-01 19:17:00,618,0,1,5,2018-05-01 19:21:00,-0.198611111,1,2018-05-01 19:00:00
700,2018-05-01 19:10:00,1.0,fast,2018-05-01 18:58:00,2018-05-01 19:17:00,703,0,1,5,2018-05-01 19:21:00,-0.175,1,2018-05-01 19:00:00
701,2018-05-01 19:14:00,1.0,fast,2018-05-01 18:58:00,2018-05-01 19:17:00,939,0,1,5,2018-05-01 19:21:00,-0.109444444,1,2018-05-01 19:00:00
702,2018-05-01 21:28:00,1.0,fast,2018-05-01 21:27:00,2018-05-01 21:38:00,62,0,1,5,2018-05-01 19:21:00,2.120277778,1,2018-05-01 21:00:00
703,2018-05-01 21:34:00,1.0,fast,2018-05-01 21:27:00,2018-05-01 21:38:00,443,0,1,5,2018-05-01 19:21:00,2.226111111,1,2018-05-01 21:30:00
704,2018-05-01 22:11:00,4.0,Other,2018-05-01 22:06:00,2018-05-01 22:11:00,275,0,0,5,2018-05-01 19:21:00,2.833888889,1,2018-05-01 22:00:00
705,2018-05-01 23:12:00,23.0,pick,2018-05-01 23:08:00,2018-05-01 23:12:00,261,0,1,5,2018-05-01 19:21:00,3.858611111,1,2018-05-01 23:00:00
706,2018-05-01 23:56:00,10.0,pick,2018-05-01 23:54:00,2018-05-02 00:00:00,130,0,1,5,2018-05-01 19:21:00,4.592777778,1,2018-05-01 23:30:00
707,2018-05-02 00:47:00,2.0,pick,2018-05-02 00:46:00,2018-05-02 00:58:00,10,0,1,5,2018-05-01 19:21:00,5.434166667,1,2018-05-02 00:30:00
708,2018-05-02 00:47:00,19.0,rat,2018-05-02 00:46:00,2018-05-02 00:58:00,12,1,0,5,2018-05-01 19:21:00,5.434722222,1,2018-05-02 00:30:00
709,2018-05-02 00:49:00,1.0,fast,2018-05-02 00:46:00,2018-05-02 00:58:00,142,0,1,5,2018-05-01 19:21:00,5.470833333,1,2018-05-02 00:30:00
710,2018-05-02 00:50:00,64.40000000000009,Other,2018-05-02 00:46:00,2018-05-02 00:58:00,204,1,1,5,2018-05-01 19:21:00,5.488055556,1,2018-05-02 00:30:00
711,2018-05-02 00:51:00,2.0,bat_fight,2018-05-02 00:46:00,2018-05-02 00:58:00,253,1,0,5,2018-05-01 19:21:00,5.501666667,1,2018-05-02 00:30:00
712,2018-05-02 00:51:00,6.0,bat_and_rat,2018-05-02 00:46:00,2018-05-02 00:58:00,280,1,0,5,2018-05-01 19:21:00,5.509166667,1,2018-05-02 00:30:00
713,2018-05-02 00:52:00,5.0,Other,2018-05-02 00:46:00,2018-05-02 00:58:00,330,0,0,5,2018-05-01 19:21:00,5.523055556,1,2018-05-02 00:30:00
714,2018-05-02 00:53:00,20.0,Other,2018-05-02 00:46:00,2018-05-02 00:58:00,396,1,1,5,2018-05-01 19:21:00,5.541388889,1,2018-05-02 00:30:00
715,2018-05-02 00:53:00,22.0,pick,2018-05-02 00:46:00,2018-05-02 00:58:00,408,0,1,5,2018-05-01 19:21:00,5.544722222,1,2018-05-02 00:30:00
716,2018-05-02 00:54:00,7.0,pick,2018-05-02 00:46:00,2018-05-02 00:58:00,433,0,1,5,2018-05-01 19:21:00,5.551666667,1,2018-05-02 00:30:00
717,2018-05-02 00:57:00,4.0,rat,2018-05-02 00:46:00,2018-05-02 00:58:00,627,1,0,5,2018-05-01 19:21:00,5.605555556,1,2018-05-02 00:30:00
718,2018-05-02 01:35:00,2.0,rat,2018-05-02 01:34:00,2018-05-02 01:36:00,99,1,0,5,2018-05-01 19:21:00,6.248333333,1,2018-05-02 01:30:00
719,2018-05-02 02:18:00,5.0,Other,2018-05-02 02:14:00,2018-05-02 02:24:00,249,0,0,5,2018-05-01 19:21:00,6.9525,1,2018-05-02 02:00:00
720,2018-05-02 02:20:00,0.010871342,bat,2018-05-02 02:14:00,2018-05-02 02:24:00,404,1,0,5,2018-05-01 19:21:00,6.995555556,1,2018-05-02 02:00:00
721,2018-05-02 02:21:00,4.0,bat,2018-05-02 02:14:00,2018-05-02 02:24:00,449,1,0,5,2018-05-01 19:21:00,7.008055556,1,2018-05-02 02:00:00
722,2018-05-02 02:22:00,6.0,bat,2018-05-02 02:14:00,2018-05-02 02:24:00,481,1,0,5,2018-05-01 19:21:00,7.016944444,1,2018-05-02 02:00:00
723,2018-05-02 02:52:00,30.0,pick,2018-05-02 02:45:00,2018-05-02 02:52:00,394,0,1,5,2018-05-01 19:21:00,7.519722222,1,2018-05-02 02:30:00
724,2018-05-02 03:51:00,1.0,fast,2018-05-02 03:50:00,2018-05-02 03:51:00,23,0,1,5,2018-05-01 19:21:00,8.5025,1,2018-05-02 03:30:00
725,2018-05-02 04:22:00,23.0,rat_pick,2018-05-02 04:14:00,2018-05-02 04:27:00,489,1,1,5,2018-05-01 19:21:00,9.026111111,1,2018-05-02 04:00:00
726,2018-05-02 05:09:00,0.019932178,fast,2018-05-02 05:07:00,2018-05-02 05:10:00,110,0,1,5,2018-05-01 19:21:00,9.813055556,1,2018-05-02 05:00:00
727,2018-05-02 00:51:00,22.0,bat_fight,2018-05-02 00:46:00,2018-05-02 00:58:00,296,1,0,5,2018-05-01 19:21:00,5.513611111,1,2018-05-02 00:30:00
728,2018-05-02 02:16:00,64.40000000000009,Other,2018-05-02 02:14:00,2018-05-02 02:24:00,132,1,1,5,2018-05-01 19:21:00,6.92,1,2018-05-02 02:00:00
729,2018-05-02 02:22:00,7.0,bat,2018-05-02 02:14:00,2018-05-02 02:24:00,507,1,0,5,2018-05-01 19:21:00,7.024166667,1,2018-05-02 02:00:00
730,2018-05-08 01:03:00,4.0,rat,2018-05-08 01:02:00,2018-05-08 01:03:00,78,1,0,5,2018-05-07 19:25:00,5.644166667,1,2018-05-08 01:00:00
731,2018-05-08 02:33:00,2.0,fast,2018-05-08 02:33:00,2018-05-08 02:35:00,48,0,1,5,2018-05-07 19:25:00,7.147777778,1,2018-05-08 02:30:00
732,2018-05-08 02:35:00,7.0,pick,2018-05-08 02:33:00,2018-05-08 02:35:00,123,0,1,5,2018-05-07 19:25:00,7.168611111,1,2018-05-08 02:30:00
733,2018-05-08 02:35:00,5.0,rat,2018-05-08 02:33:00,2018-05-08 02:35:00,161,1,0,5,2018-05-07 19:25:00,7.179166667,1,2018-05-08 02:30:00
734,2018-05-10 03:13:00,3.0,fast,2018-05-10 03:13:00,2018-05-10 03:17:00,31,0,1,5,2018-05-09 19:26:00,7.794166667,1,2018-05-10 03:00:00
735,2018-05-10 04:44:00,3.0,rat,2018-05-10 04:43:00,2018-05-10 04:48:00,29,1,0,5,2018-05-09 19:26:00,9.301111111,1,2018-05-10 04:30:00
736,2018-05-10 04:44:00,44.0,rat_pick,2018-05-10 04:43:00,2018-05-10 04:48:00,66,1,1,5,2018-05-09 19:26:00,9.311388889,1,2018-05-10 04:30:00
737,2018-05-10 22:09:00,4.0,fast,2018-05-10 22:08:00,2018-05-10 22:13:00,15,0,1,5,2018-05-10 19:27:00,2.702222222,1,2018-05-10 22:00:00
738,2018-05-10 22:10:00,1.0,fast,2018-05-10 22:08:00,2018-05-10 22:13:00,105,0,1,5,2018-05-10 19:27:00,2.727222222,1,2018-05-10 22:00:00
739,2018-05-10 22:12:00,7.0,rat,2018-05-10 22:08:00,2018-05-10 22:13:00,218,1,0,5,2018-05-10 19:27:00,2.758611111,1,2018-05-10 22:00:00
740,2018-05-10 22:12:00,24.0,rat,2018-05-10 22:08:00,2018-05-10 22:13:00,228,1,0,5,2018-05-10 19:27:00,2.761388889,1,2018-05-10 22:00:00
741,2018-05-10 23:57:00,22.0,rat,2018-05-10 23:55:00,2018-05-11 00:02:00,87,1,0,5,2018-05-10 19:27:00,4.505833333,1,2018-05-10 23:30:00
742,2018-05-11 02:45:00,2.0,rat,2018-05-11 02:35:00,2018-05-11 02:47:00,627,1,0,5,2018-05-10 19:27:00,7.314722222,1,2018-05-11 02:30:00
743,2018-05-11 02:46:00,21.0,Other,2018-05-11 02:35:00,2018-05-11 02:47:00,670,1,1,5,2018-05-10 19:27:00,7.326666667,1,2018-05-11 02:30:00
744,2018-05-11 02:47:00,8.0,Other,2018-05-11 02:35:00,2018-05-11 02:47:00,705,1,1,5,2018-05-10 19:27:00,7.336388889,1,2018-05-11 02:30:00
745,2018-05-11 04:30:00,8.0,rat,2018-05-11 04:25:00,2018-05-11 04:36:00,331,1,0,5,2018-05-10 19:27:00,9.059444444,1,2018-05-11 04:30:00
746,2018-05-11 02:12:00,10.0,Unknown,2018-05-11 02:10:00,2018-05-11 02:12:00,91,0,0,5,2018-05-10 19:27:00,6.753888889,1,2018-05-11 02:00:00
747,2018-05-17 22:46:00,1.0,fast,2018-05-17 22:41:00,2018-05-17 22:48:00,247,0,1,5,2018-05-17 19:32:00,3.234444444,1,2018-05-17 22:30:00
748,2018-05-17 22:46:00,9.0,rat,2018-05-17 22:41:00,2018-05-17 22:48:00,252,1,0,5,2018-05-17 19:32:00,3.235833333,1,2018-05-17 22:30:00
749,2018-05-17 22:48:00,4.0,rat_pick,2018-05-17 22:41:00,2018-05-17 22:48:00,383,1,1,5,2018-05-17 19:32:00,3.272222222,1,2018-05-17 22:30:00
750,2018-05-17 23:49:00,3.0,bat_and_rat,2018-05-17 23:49:00,2018-05-17 23:58:00,28,1,0,5,2018-05-17 19:32:00,4.299166667,1,2018-05-17 23:30:00
751,2018-05-17 23:50:00,1.0,rat,2018-05-17 23:49:00,2018-05-17 23:58:00,54,1,0,5,2018-05-17 19:32:00,4.306388889,1,2018-05-17 23:30:00
752,2018-05-17 23:55:00,11.0,Other,2018-05-17 23:49:00,2018-05-17 23:58:00,348,1,0,5,2018-05-17 19:32:00,4.388055556,1,2018-05-17 23:30:00
753,2018-05-17 23:55:00,34.0,rat,2018-05-17 23:49:00,2018-05-17 23:58:00,378,1,0,5,2018-05-17 19:32:00,4.396388889,1,2018-05-17 23:30:00
754,2018-05-17 23:58:00,16.0,rat_pick,2018-05-17 23:49:00,2018-05-17 23:58:00,529,1,1,5,2018-05-17 19:32:00,4.438333333,1,2018-05-17 23:30:00
755,2018-05-17 19:16:00,0.068724243,Unknown,2018-05-17 19:14:00,2018-05-17 19:16:00,121,0,0,5,2018-05-17 19:32:00,-0.261666667,1,2018-05-17 19:00:00
756,2018-05-18 05:04:00,1.0,Unknown,2018-05-18 05:03:00,2018-05-18 05:04:00,23,0,0,5,2018-05-17 19:32:00,9.5375,1,2018-05-18 05:00:00
757,2018-05-21 23:19:00,64.40000000000009,Other,2018-05-21 23:17:00,2018-05-21 23:20:00,116,1,1,5,2018-05-21 19:35:00,3.736111111,1,2018-05-21 23:00:00
758,2018-05-21 23:09:00,0.062303811,Unknown,2018-05-21 23:09:00,2018-05-21 23:09:00,15,0,0,5,2018-05-21 19:35:00,3.574166667,1,2018-05-21 23:00:00
759,2018-05-19 22:08:00,31.0,rat_pick,2018-05-19 22:06:00,2018-05-19 22:08:00,126,1,1,5,2018-05-19 19:33:00,2.593888889,1,2018-05-19 22:00:00
760,2018-05-20 02:50:00,16.0,Unknown,2018-05-20 02:48:00,2018-05-20 02:51:00,151,0,0,5,2018-05-19 19:33:00,7.299722222,1,2018-05-20 02:30:00
761,2018-05-20 21:52:00,8.0,rat,2018-05-20 21:42:00,2018-05-20 22:11:00,624,1,0,5,2018-05-20 19:34:00,2.311111111,1,2018-05-20 21:30:00
762,2018-05-21 00:56:00,35.0,rat_pick,2018-05-21 00:48:00,2018-05-21 00:57:00,455,1,1,5,2018-05-20 19:34:00,5.373888889,1,2018-05-21 00:30:00
763,2018-05-21 02:54:00,26.0,rat_pick,2018-05-21 02:49:00,2018-05-21 02:57:00,271,1,1,5,2018-05-20 19:34:00,7.338888889,1,2018-05-21 02:30:00
764,2018-05-21 02:57:00,43.0,Other,2018-05-21 02:49:00,2018-05-21 02:57:00,455,1,0,5,2018-05-20 19:34:00,7.39,1,2018-05-21 02:30:00
